beta: 29.9784sec, alpha:  7.6560sec, calc: 325412 / 499500
beta: 30.3617sec, alpha:  7.7320sec, calc: 329036 / 499500
beta: 29.6329sec, alpha:  7.5396sec, calc: 321466 / 499500
beta: 30.0612sec, alpha:  7.6458sec, calc: 326112 / 499500
beta: 30.0501sec, alpha:  7.6469sec, calc: 325840 / 499500
beta: 29.7056sec, alpha:  7.5743sec, calc: 322337 / 499500
beta: 30.1346sec, alpha:  7.6854sec, calc: 327223 / 499500
beta: 30.2530sec, alpha:  7.7138sec, calc: 327658 / 499500
beta: 30.2469sec, alpha:  7.6692sec, calc: 327600 / 499500
beta: 29.9821sec, alpha:  7.5787sec, calc: 324058 / 499500
beta: 30.0071sec, alpha:  7.6264sec, calc: 325158 / 499500
beta: 30.0232sec, alpha:  7.6528sec, calc: 325640 / 499500
beta: 29.9787sec, alpha:  7.6264sec, calc: 325468 / 499500
beta: 29.7411sec, alpha:  7.5720sec, calc: 322394 / 499500
beta: 30.0782sec, alpha:  7.6551sec, calc: 326037 / 499500
beta: 30.4104sec, alpha:  7.7240sec, calc: 329606 / 499500
beta: 29.9219sec, alpha:  7.6009sec, calc: 323688 / 499500
beta: 30.4380sec, alpha:  7.7178sec, calc: 328529 / 499500
beta: 30.6589sec, alpha:  7.7788sec, calc: 331719 / 499500
beta: 29.9570sec, alpha:  7.6114sec, calc: 324657 / 499500
beta: 30.1697sec, alpha:  7.6659sec, calc: 326842 / 499500
beta: 29.6151sec, alpha:  7.5284sec, calc: 320589 / 499500
beta: 29.8378sec, alpha:  7.5728sec, calc: 322639 / 499500
beta: 29.4574sec, alpha:  7.4672sec, calc: 318739 / 499500
beta: 29.9310sec, alpha:  7.5828sec, calc: 323766 / 499500
beta: 29.8512sec, alpha:  7.6196sec, calc: 323914 / 499500
beta: 30.0404sec, alpha:  7.6311sec, calc: 325130 / 499500
beta: 29.7462sec, alpha:  7.5614sec, calc: 321818 / 499500
beta: 30.1839sec, alpha:  7.6811sec, calc: 327195 / 499500
beta: 30.1331sec, alpha:  7.6479sec, calc: 326386 / 499500
beta: 30.0728sec, alpha:  7.6466sec, calc: 325901 / 499500
beta: 30.2573sec, alpha:  7.6885sec, calc: 327056 / 499500
beta: 30.0775sec, alpha:  7.6383sec, calc: 325354 / 499500
beta: 29.8413sec, alpha:  7.5905sec, calc: 323285 / 499500
beta: 29.8515sec, alpha:  7.6191sec, calc: 323916 / 499500
beta: 29.7984sec, alpha:  7.5773sec, calc: 322765 / 499500
beta: 30.1107sec, alpha:  7.6364sec, calc: 326349 / 499500
beta: 30.0799sec, alpha:  7.6573sec, calc: 325931 / 499500
beta: 30.2238sec, alpha:  7.6739sec, calc: 327044 / 499500
beta: 29.9596sec, alpha:  7.6219sec, calc: 324231 / 499500
beta: 30.3334sec, alpha:  7.7047sec, calc: 328452 / 499500
beta: 30.2253sec, alpha:  7.6737sec, calc: 327445 / 499500
beta: 30.2966sec, alpha:  7.7058sec, calc: 328357 / 499500
beta: 30.2180sec, alpha:  7.6476sec, calc: 326981 / 499500
beta: 30.1669sec, alpha:  7.6666sec, calc: 326730 / 499500
beta: 30.2019sec, alpha:  7.6616sec, calc: 327120 / 499500
beta: 29.9922sec, alpha:  7.5825sec, calc: 324498 / 499500
beta: 30.0592sec, alpha:  7.6381sec, calc: 325683 / 499500
beta: 29.9359sec, alpha:  7.6024sec, calc: 324490 / 499500
beta: 29.6923sec, alpha:  7.5612sec, calc: 321426 / 499500
beta: 29.9194sec, alpha:  7.6079sec, calc: 323883 / 499500
beta: 30.3960sec, alpha:  7.7213sec, calc: 328831 / 499500
beta: 29.9490sec, alpha:  7.6208sec, calc: 324257 / 499500
beta: 30.0757sec, alpha:  7.6330sec, calc: 325719 / 499500
beta: 29.7976sec, alpha:  7.5594sec, calc: 323298 / 499500
beta: 29.9719sec, alpha:  7.5974sec, calc: 324234 / 499500
beta: 30.1943sec, alpha:  7.6595sec, calc: 326668 / 499500
beta: 30.0069sec, alpha:  7.6154sec, calc: 325112 / 499500
beta: 29.8450sec, alpha:  7.5956sec, calc: 323189 / 499500
beta: 29.7519sec, alpha:  7.5488sec, calc: 322291 / 499500
beta: 29.5909sec, alpha:  7.5441sec, calc: 321648 / 499500
beta: 30.2487sec, alpha:  7.7048sec, calc: 327785 / 499500
beta: 30.0531sec, alpha:  7.6253sec, calc: 325312 / 499500
beta: 30.1253sec, alpha:  7.6469sec, calc: 326057 / 499500
beta: 29.9094sec, alpha:  7.5915sec, calc: 323632 / 499500
beta: 29.9529sec, alpha:  7.5610sec, calc: 323152 / 499500
beta: 29.6328sec, alpha:  7.5321sec, calc: 321405 / 499500
beta: 30.1099sec, alpha:  7.6297sec, calc: 325332 / 499500
beta: 30.1612sec, alpha:  7.6333sec, calc: 325987 / 499500
beta: 29.9473sec, alpha:  7.6523sec, calc: 324265 / 499500
beta: 29.9310sec, alpha:  7.6291sec, calc: 324338 / 499500
beta: 29.9757sec, alpha:  7.6156sec, calc: 324342 / 499500
beta: 30.1134sec, alpha:  7.6835sec, calc: 327454 / 499500
beta: 29.7123sec, alpha:  7.5599sec, calc: 322713 / 499500
beta: 29.8021sec, alpha:  7.6089sec, calc: 324321 / 499500
beta: 29.9689sec, alpha:  7.6408sec, calc: 325352 / 499500
beta: 30.0104sec, alpha:  7.6190sec, calc: 325712 / 499500
beta: 29.7412sec, alpha:  7.5477sec, calc: 322397 / 499500
beta: 29.9924sec, alpha:  7.6445sec, calc: 325505 / 499500
beta: 30.3941sec, alpha:  7.7167sec, calc: 329062 / 499500
beta: 29.8739sec, alpha:  7.6017sec, calc: 323991 / 499500
beta: 30.3312sec, alpha:  7.7115sec, calc: 328740 / 499500
beta: 30.2045sec, alpha:  7.6985sec, calc: 328041 / 499500
beta: 30.0681sec, alpha:  7.6511sec, calc: 325982 / 499500
beta: 29.9781sec, alpha:  7.6463sec, calc: 325626 / 499500
beta: 30.1021sec, alpha:  7.6864sec, calc: 326362 / 499500beta: 23.7342sec, alpha:  5.8323sec, calc: 248829 / 499500
beta: 24.1666sec, alpha:  5.8880sec, calc: 251096 / 499500
beta: 24.3844sec, alpha:  5.9445sec, calc: 253600 / 499500
beta: 24.0793sec, alpha:  5.8726sec, calc: 250767 / 499500
beta: 23.9833sec, alpha:  5.8388sec, calc: 249906 / 499500
beta: 24.2509sec, alpha:  5.9072sec, calc: 252247 / 499500
beta: 24.1538sec, alpha:  5.8843sec, calc: 251417 / 499500
beta: 24.1309sec, alpha:  5.8791sec, calc: 251034 / 499500
beta: 25.3305sec, alpha:  6.1963sec, calc: 263871 / 499500
beta: 24.3922sec, alpha:  5.9393sec, calc: 253613 / 499500
beta: 24.7298sec, alpha:  6.0178sec, calc: 257565 / 499500
beta: 24.9743sec, alpha:  6.0983sec, calc: 260274 / 499500
beta: 25.0193sec, alpha:  6.1139sec, calc: 261278 / 499500
beta: 25.2406sec, alpha:  6.1503sec, calc: 263278 / 499500
beta: 24.6692sec, alpha:  6.0235sec, calc: 257267 / 499500
beta: 25.6596sec, alpha:  6.2489sec, calc: 267528 / 499500
beta: 25.5186sec, alpha:  6.2368sec, calc: 266334 / 499500
beta: 25.4921sec, alpha:  6.2384sec, calc: 265984 / 499500
beta: 25.7177sec, alpha:  6.2861sec, calc: 268326 / 499500
beta: 25.5906sec, alpha:  6.2385sec, calc: 266694 / 499500
beta: 26.3895sec, alpha:  6.4503sec, calc: 275315 / 499500
beta: 25.5644sec, alpha:  6.2491sec, calc: 266421 / 499500
beta: 25.4149sec, alpha:  6.2110sec, calc: 264900 / 499500
beta: 25.1398sec, alpha:  6.1296sec, calc: 261960 / 499500
beta: 26.3754sec, alpha:  6.4307sec, calc: 274875 / 499500
beta: 26.4304sec, alpha:  6.4705sec, calc: 275101 / 499500
beta: 26.1365sec, alpha:  6.3805sec, calc: 272400 / 499500
beta: 25.6090sec, alpha:  6.2533sec, calc: 267501 / 499500
beta: 26.1271sec, alpha:  6.3811sec, calc: 272466 / 499500
beta: 24.9409sec, alpha:  6.0897sec, calc: 260243 / 499500
beta: 25.7318sec, alpha:  6.2855sec, calc: 269054 / 499500
beta: 25.7996sec, alpha:  6.3124sec, calc: 269368 / 499500
beta: 25.7008sec, alpha:  6.2868sec, calc: 268392 / 499500
beta: 25.6400sec, alpha:  6.2600sec, calc: 267211 / 499500
beta: 26.6619sec, alpha:  6.5242sec, calc: 278196 / 499500
beta: 25.8075sec, alpha:  6.2923sec, calc: 268288 / 499500
beta: 26.6486sec, alpha:  6.4987sec, calc: 275940 / 499500
beta: 26.2150sec, alpha:  6.4040sec, calc: 268618 / 499500
beta: 26.0598sec, alpha:  6.3631sec, calc: 269902 / 499500
beta: 25.6602sec, alpha:  6.2786sec, calc: 268143 / 499500
beta: 25.7760sec, alpha:  6.2837sec, calc: 268294 / 499500
beta: 26.4592sec, alpha:  6.4565sec, calc: 276168 / 499500
beta: 25.7488sec, alpha:  6.2836sec, calc: 268649 / 499500
beta: 25.6303sec, alpha:  6.2636sec, calc: 267473 / 499500
beta: 25.0500sec, alpha:  6.1010sec, calc: 261987 / 499500
beta: 26.5578sec, alpha:  6.4835sec, calc: 277449 / 499500
beta: 25.8686sec, alpha:  6.3204sec, calc: 271009 / 499500
beta: 25.3288sec, alpha:  6.1864sec, calc: 264877 / 499500
beta: 25.2736sec, alpha:  6.1703sec, calc: 264019 / 499500
beta: 24.9923sec, alpha:  6.1093sec, calc: 261749 / 499500
beta: 25.2803sec, alpha:  6.1902sec, calc: 264942 / 499500
beta: 25.5993sec, alpha:  6.2568sec, calc: 267951 / 499500
beta: 25.5788sec, alpha:  6.2372sec, calc: 267440 / 499500
beta: 25.9575sec, alpha:  6.3283sec, calc: 271265 / 499500
beta: 26.4975sec, alpha:  6.4628sec, calc: 277431 / 499500
beta: 25.4509sec, alpha:  6.2172sec, calc: 266380 / 499500
beta: 26.0653sec, alpha:  6.3662sec, calc: 272650 / 499500
beta: 25.1131sec, alpha:  6.1328sec, calc: 262653 / 499500
beta: 24.8608sec, alpha:  6.0851sec, calc: 260371 / 499500
beta: 24.8808sec, alpha:  6.0687sec, calc: 260593 / 499500
beta: 24.9342sec, alpha:  6.0863sec, calc: 261370 / 499500
beta: 25.6778sec, alpha:  6.2851sec, calc: 269111 / 499500
beta: 25.4143sec, alpha:  6.2233sec, calc: 266627 / 499500
beta: 25.4848sec, alpha:  6.2160sec, calc: 267006 / 499500
beta: 25.4092sec, alpha:  6.2009sec, calc: 266155 / 499500
beta: 24.9013sec, alpha:  6.0831sec, calc: 261242 / 499500
beta: 25.7237sec, alpha:  6.2808sec, calc: 269482 / 499500
beta: 25.2771sec, alpha:  6.1878sec, calc: 264827 / 499500
beta: 26.1241sec, alpha:  6.3869sec, calc: 273759 / 499500
beta: 25.3743sec, alpha:  6.2157sec, calc: 265997 / 499500
beta: 26.1705sec, alpha:  6.3933sec, calc: 274422 / 499500
beta: 24.3296sec, alpha:  5.9475sec, calc: 255503 / 499500
beta: 24.0915sec, alpha:  5.9029sec, calc: 253099 / 499500
beta: 24.7764sec, alpha:  6.0625sec, calc: 260609 / 499500
beta: 25.5452sec, alpha:  6.2588sec, calc: 268220 / 499500
beta: 24.9392sec, alpha:  6.1087sec, calc: 262188 / 499500
beta: 25.1785sec, alpha:  6.1624sec, calc: 264285 / 499500
beta: 24.3284sec, alpha:  5.9460sec, calc: 255799 / 499500
beta: 25.0070sec, alpha:  6.1126sec, calc: 262374 / 499500
beta: 25.3222sec, alpha:  6.2082sec, calc: 266285 / 499500
beta: 24.2979sec, alpha:  5.9571sec, calc: 254842 / 499500
beta: 23.8020sec, alpha:  5.8160sec, calc: 249645 / 499500
beta: 25.0417sec, alpha:  6.1270sec, calc: 262983 / 499500
beta: 24.6098sec, alpha:  6.0027sec, calc: 258387 / 499500
beta: 23.8829sec, alpha:  5.8556sec, calc: 250761 / 499500
beta: 24.6683sec, alpha:  6.0500sec, calc: 258795 / 499500
beta: 24.4625sec, alpha:  5.9888sec, calc: 256613 / 499500
beta: 24.0676sec, alpha:  5.8805sec, calc: 252669 / 499500
beta: 24.8666sec, alpha:  6.0848sec, calc: 261115 / 499500
beta: 25.0149sec, alpha:  6.1224sec, calc: 262744 / 499500
beta: 25.1847sec, alpha:  6.1491sec, calc: 264102 / 499500
beta: 24.7386sec, alpha:  6.0593sec, calc: 259790 / 499500
beta: 25.3855sec, alpha:  6.1982sec, calc: 265986 / 499500
beta: 25.6812sec, alpha:  6.2823sec, calc: 269187 / 499500
beta: 25.2687sec, alpha:  6.1822sec, calc: 265058 / 499500
beta: 25.4329sec, alpha:  6.2242sec, calc: 267643 / 499500
beta: 25.1508sec, alpha:  6.1522sec, calc: 264093 / 499500
beta: 24.2484sec, alpha:  5.9385sec, calc: 254857 / 499500
beta: 25.5670sec, alpha:  6.2444sec, calc: 268286 / 499500
beta: 25.3882sec, alpha:  6.2193sec, calc: 266568 / 499500
beta: 24.9813sec, alpha:  6.1100sec, calc: 262087 / 499500
beta: 25.2524sec, alpha:  6.2017sec, calc: 266056 / 499500
beta: 25.5994sec, alpha:  6.2778sec, calc: 269369 / 499500
beta: 24.8238sec, alpha:  6.0814sec, calc: 261229 / 499500
beta: 25.7285sec, alpha:  6.3023sec, calc: 270794 / 499500
beta: 26.6290sec, alpha:  6.5518sec, calc: 280413 / 499500
beta: 26.2822sec, alpha:  6.4350sec, calc: 276201 / 499500
beta: 25.1725sec, alpha:  6.1418sec, calc: 264508 / 499500
beta: 26.3946sec, alpha:  6.4421sec, calc: 277285 / 499500
beta: 26.2749sec, alpha:  6.4050sec, calc: 275804 / 499500
beta: 25.8102sec, alpha:  6.3113sec, calc: 271337 / 499500
beta: 24.7213sec, alpha:  6.0341sec, calc: 259894 / 499500
beta: 25.2605sec, alpha:  6.1941sec, calc: 265092 / 499500
beta: 25.4421sec, alpha:  6.2393sec, calc: 267334 / 499500
beta: 25.2185sec, alpha:  6.1906sec, calc: 265434 / 499500
beta: 25.3615sec, alpha:  6.2365sec, calc: 267422 / 499500
beta: 25.3944sec, alpha:  6.2408sec, calc: 267026 / 499500
beta: 25.7584sec, alpha:  6.3404sec, calc: 271553 / 499500
beta: 25.5412sec, alpha:  6.2454sec, calc: 268570 / 499500
beta: 25.5648sec, alpha:  6.2777sec, calc: 269218 / 499500
beta: 25.8693sec, alpha:  6.3485sec, calc: 272548 / 499500
beta: 25.1977sec, alpha:  6.1812sec, calc: 265328 / 499500
beta: 25.3369sec, alpha:  6.2374sec, calc: 267183 / 499500
beta: 25.3958sec, alpha:  6.2343sec, calc: 267254 / 499500
beta: 25.3426sec, alpha:  6.2209sec, calc: 266614 / 499500
beta: 25.8127sec, alpha:  6.3458sec, calc: 271901 / 499500
beta: 25.4981sec, alpha:  6.2657sec, calc: 268494 / 499500
beta: 26.4078sec, alpha:  6.4709sec, calc: 278229 / 499500
beta: 25.9600sec, alpha:  6.3865sec, calc: 273424 / 499500
beta: 25.0041sec, alpha:  6.1474sec, calc: 263784 / 499500
beta: 25.6175sec, alpha:  6.2966sec, calc: 269653 / 499500
beta: 25.6307sec, alpha:  6.3095sec, calc: 270066 / 499500
beta: 25.9250sec, alpha:  6.3909sec, calc: 273566 / 499500
beta: 25.1862sec, alpha:  6.2031sec, calc: 265707 / 499500
beta: 24.8699sec, alpha:  6.1024sec, calc: 262084 / 499500
beta: 25.7780sec, alpha:  6.3256sec, calc: 271771 / 499500
beta: 24.9961sec, alpha:  6.1391sec, calc: 263251 / 499500
beta: 25.4546sec, alpha:  6.2531sec, calc: 268535 / 499500
beta: 24.6266sec, alpha:  6.0650sec, calc: 259733 / 499500
beta: 24.6842sec, alpha:  6.0651sec, calc: 260641 / 499500
beta: 25.3302sec, alpha:  6.2248sec, calc: 267177 / 499500
beta: 25.4572sec, alpha:  6.2537sec, calc: 268074 / 499500
beta: 25.4746sec, alpha:  6.2573sec, calc: 267922 / 499500
beta: 24.3766sec, alpha:  6.0042sec, calc: 256826 / 499500
beta: 24.7452sec, alpha:  6.0520sec, calc: 260548 / 499500
beta: 24.7996sec, alpha:  6.1088sec, calc: 261641 / 499500
beta: 25.4167sec, alpha:  6.2385sec, calc: 267538 / 499500
beta: 24.9603sec, alpha:  6.1288sec, calc: 263339 / 499500
beta: 24.2191sec, alpha:  5.9846sec, calc: 255582 / 499500
beta: 24.5398sec, alpha:  6.0319sec, calc: 258970 / 499500
beta: 24.4692sec, alpha:  6.0279sec, calc: 258118 / 499500
beta: 25.5110sec, alpha:  6.2871sec, calc: 269168 / 499500
beta: 25.9087sec, alpha:  6.3705sec, calc: 273253 / 499500
beta: 23.9976sec, alpha:  5.8869sec, calc: 253472 / 499500
beta: 24.1555sec, alpha:  5.9437sec, calc: 254328 / 499500
beta: 24.6653sec, alpha:  6.0663sec, calc: 260258 / 499500
beta: 24.4820sec, alpha:  6.0131sec, calc: 258546 / 499500
beta: 23.7214sec, alpha:  5.8215sec, calc: 250529 / 499500
beta: 24.1396sec, alpha:  5.9570sec, calc: 254644 / 499500
beta: 25.2937sec, alpha:  6.2111sec, calc: 267285 / 499500
beta: 24.0120sec, alpha:  5.8880sec, calc: 253170 / 499500
beta: 23.7700sec, alpha:  5.8462sec, calc: 250696 / 499500
beta: 25.1815sec, alpha:  6.1907sec, calc: 265138 / 499500
beta: 24.4885sec, alpha:  6.0141sec, calc: 258539 / 499500
beta: 24.2326sec, alpha:  5.9544sec, calc: 255496 / 499500
beta: 24.9388sec, alpha:  6.1281sec, calc: 263091 / 499500
beta: 25.3993sec, alpha:  6.2746sec, calc: 267742 / 499500
beta: 24.8669sec, alpha:  6.1211sec, calc: 262789 / 499500
beta: 25.2210sec, alpha:  6.1809sec, calc: 266079 / 499500
beta: 24.7228sec, alpha:  6.0786sec, calc: 260782 / 499500
beta: 25.5109sec, alpha:  6.2755sec, calc: 268800 / 499500
beta: 24.9586sec, alpha:  6.1408sec, calc: 263463 / 499500
beta: 25.4216sec, alpha:  6.2715sec, calc: 268653 / 499500
beta: 25.2486sec, alpha:  6.1947sec, calc: 266367 / 499500
beta: 25.7682sec, alpha:  6.3306sec, calc: 271657 / 499500
beta: 24.7568sec, alpha:  6.0996sec, calc: 261275 / 499500
beta: 25.3910sec, alpha:  6.2617sec, calc: 268259 / 499500
beta: 24.6567sec, alpha:  6.0718sec, calc: 260678 / 499500
beta: 24.9675sec, alpha:  6.1643sec, calc: 263442 / 499500
beta: 24.1799sec, alpha:  5.9326sec, calc: 255052 / 499500
beta: 25.2668sec, alpha:  6.2109sec, calc: 266572 / 499500
beta: 25.4379sec, alpha:  6.2527sec, calc: 268131 / 499500
beta: 24.7200sec, alpha:  6.0707sec, calc: 258238 / 499500
beta: 26.2478sec, alpha:  6.4467sec, calc: 273542 / 499500
beta: 24.7755sec, alpha:  6.0877sec, calc: 258030 / 499500
beta: 25.3452sec, alpha:  6.2345sec, calc: 267035 / 499500
beta: 25.5961sec, alpha:  6.2878sec, calc: 268417 / 499500
beta: 25.1409sec, alpha:  6.1742sec, calc: 262952 / 499500
beta: 24.7464sec, alpha:  6.0725sec, calc: 260070 / 499500
beta: 25.2741sec, alpha:  6.2040sec, calc: 266252 / 499500
beta: 25.2750sec, alpha:  6.2172sec, calc: 265771 / 499500
beta: 25.1010sec, alpha:  6.1452sec, calc: 264468 / 499500
beta: 25.2325sec, alpha:  6.1843sec, calc: 265596 / 499500
beta: 25.6865sec, alpha:  6.3002sec, calc: 270119 / 499500
beta: 24.8882sec, alpha:  6.1135sec, calc: 262168 / 499500
beta: 25.5528sec, alpha:  6.2946sec, calc: 269489 / 499500
beta: 25.1626sec, alpha:  6.2082sec, calc: 265479 / 499500
beta: 25.4343sec, alpha:  6.2600sec, calc: 267588 / 499500
beta: 25.6654sec, alpha:  6.2889sec, calc: 270370 / 499500
beta: 25.5217sec, alpha:  6.2537sec, calc: 267132 / 499500
beta: 26.5490sec, alpha:  6.5164sec, calc: 275520 / 499500
beta: 25.8026sec, alpha:  6.3231sec, calc: 265524 / 499500
beta: 25.4674sec, alpha:  6.2736sec, calc: 264174 / 499500
beta: 26.0545sec, alpha:  6.4044sec, calc: 262769 / 499500
beta: 26.1759sec, alpha:  6.4280sec, calc: 266324 / 499500
beta: 26.6776sec, alpha:  6.5708sec, calc: 269619 / 499500
beta: 26.5815sec, alpha:  6.5348sec, calc: 270085 / 499500
beta: 24.7313sec, alpha:  6.0827sec, calc: 252870 / 499500
beta: 26.0430sec, alpha:  6.4082sec, calc: 261325 / 499500
beta: 26.0785sec, alpha:  6.4163sec, calc: 265092 / 499500
beta: 25.6658sec, alpha:  6.3151sec, calc: 261852 / 499500
beta: 25.2956sec, alpha:  6.2268sec, calc: 265107 / 499500
beta: 25.8588sec, alpha:  6.3633sec, calc: 268760 / 499500
beta: 25.8584sec, alpha:  6.3591sec, calc: 267898 / 499500
beta: 25.6217sec, alpha:  6.3242sec, calc: 259632 / 499500
beta: 26.6457sec, alpha:  6.5660sec, calc: 273226 / 499500
beta: 26.0138sec, alpha:  6.3959sec, calc: 268989 / 499500
beta: 25.1558sec, alpha:  6.1893sec, calc: 258740 / 499500
beta: 26.5804sec, alpha:  6.5446sec, calc: 269469 / 499500
beta: 26.2544sec, alpha:  6.4532sec, calc: 269867 / 499500
beta: 25.7495sec, alpha:  6.3253sec, calc: 266719 / 499500
beta: 24.9180sec, alpha:  6.1264sec, calc: 258536 / 499500
beta: 26.0188sec, alpha:  6.3827sec, calc: 268382 / 499500
beta: 25.8581sec, alpha:  6.3530sec, calc: 267763 / 499500
beta: 25.5088sec, alpha:  6.2694sec, calc: 260994 / 499500
beta: 26.4662sec, alpha:  6.4919sec, calc: 269997 / 499500
beta: 27.1396sec, alpha:  6.6790sec, calc: 271001 / 499500
beta: 26.8033sec, alpha:  6.5736sec, calc: 270529 / 499500
beta: 25.3039sec, alpha:  6.2263sec, calc: 259284 / 499500
beta: 26.4259sec, alpha:  6.4979sec, calc: 272535 / 499500
beta: 26.1236sec, alpha:  6.4304sec, calc: 272520 / 499500
beta: 26.3920sec, alpha:  6.5043sec, calc: 270300 / 499500
beta: 25.8079sec, alpha:  6.3456sec, calc: 266989 / 499500
beta: 25.7244sec, alpha:  6.3398sec, calc: 266828 / 499500
beta: 26.2448sec, alpha:  6.4472sec, calc: 271085 / 499500
beta: 26.0517sec, alpha:  6.4004sec, calc: 270487 / 499500
beta: 25.7925sec, alpha:  6.3315sec, calc: 268133 / 499500
beta: 25.6296sec, alpha:  6.3030sec, calc: 267768 / 499500
beta: 25.6522sec, alpha:  6.3168sec, calc: 267502 / 499500
beta: 26.5387sec, alpha:  6.5215sec, calc: 273097 / 499500
beta: 26.4777sec, alpha:  6.5092sec, calc: 271928 / 499500
beta: 27.4188sec, alpha:  6.7593sec, calc: 277077 / 499500
beta: 27.1243sec, alpha:  6.6824sec, calc: 276670 / 499500
beta: 26.1036sec, alpha:  6.4286sec, calc: 270713 / 499500
beta: 26.3888sec, alpha:  6.5066sec, calc: 270572 / 499500
beta: 26.2156sec, alpha:  6.4539sec, calc: 267494 / 499500
beta: 26.9018sec, alpha:  6.6216sec, calc: 276462 / 499500
beta: 27.3343sec, alpha:  6.7336sec, calc: 276036 / 499500
beta: 26.8955sec, alpha:  6.6186sec, calc: 276021 / 499500
beta: 26.4001sec, alpha:  6.4837sec, calc: 276468 / 499500
beta: 25.2674sec, alpha:  6.1966sec, calc: 260864 / 499500
beta: 26.7401sec, alpha:  6.5860sec, calc: 270332 / 499500
beta: 26.9786sec, alpha:  6.6222sec, calc: 273566 / 499500
beta: 26.7075sec, alpha:  6.6054sec, calc: 269778 / 499500
beta: 26.3175sec, alpha:  6.4824sec, calc: 266489 / 499500
beta: 26.9459sec, alpha:  6.6351sec, calc: 277847 / 499500
beta: 25.7726sec, alpha:  6.3350sec, calc: 268107 / 499500
beta: 25.0645sec, alpha:  6.1565sec, calc: 260402 / 499500
beta: 25.6130sec, alpha:  6.2856sec, calc: 267453 / 499500
beta: 25.5302sec, alpha:  6.2896sec, calc: 265570 / 499500
beta: 27.4162sec, alpha:  6.7834sec, calc: 278946 / 499500
beta: 25.5098sec, alpha:  6.3036sec, calc: 266522 / 499500
beta: 26.6703sec, alpha:  6.5793sec, calc: 279808 / 499500
beta: 25.5836sec, alpha:  6.3098sec, calc: 268168 / 499500
beta: 25.5111sec, alpha:  6.3096sec, calc: 267639 / 499500
beta: 25.9004sec, alpha:  6.3864sec, calc: 270789 / 499500
beta: 25.5793sec, alpha:  6.3157sec, calc: 267591 / 499500
beta: 26.3937sec, alpha:  6.5154sec, calc: 277183 / 499500
beta: 26.1695sec, alpha:  6.4697sec, calc: 275373 / 499500
beta: 26.1696sec, alpha:  6.4585sec, calc: 275289 / 499500
beta: 25.9115sec, alpha:  6.3792sec, calc: 272501 / 499500
beta: 26.2582sec, alpha:  6.4978sec, calc: 276281 / 499500
beta: 25.2142sec, alpha:  6.2139sec, calc: 263855 / 499500
beta: 25.6847sec, alpha:  6.3335sec, calc: 269238 / 499500
beta: 26.4562sec, alpha:  6.5173sec, calc: 277415 / 499500
beta: 26.7931sec, alpha:  6.5810sec, calc: 281187 / 499500
beta: 26.3523sec, alpha:  6.4975sec, calc: 276583 / 499500
beta: 26.7129sec, alpha:  6.5760sec, calc: 279819 / 499500
beta: 26.6250sec, alpha:  6.5511sec, calc: 278882 / 499500
beta: 26.8744sec, alpha:  6.6179sec, calc: 276690 / 499500
beta: 26.5156sec, alpha:  6.5264sec, calc: 270076 / 499500
beta: 26.9888sec, alpha:  6.6507sec, calc: 275955 / 499500
beta: 26.5288sec, alpha:  6.5359sec, calc: 272743 / 499500
beta: 26.8398sec, alpha:  6.6065sec, calc: 277069 / 499500
beta: 26.9240sec, alpha:  6.6174sec, calc: 276715 / 499500
beta: 26.2204sec, alpha:  6.4444sec, calc: 272917 / 499500
beta: 26.8822sec, alpha:  6.6268sec, calc: 270475 / 499500
beta: 26.7372sec, alpha:  6.5944sec, calc: 275676 / 499500
beta: 26.5583sec, alpha:  6.5365sec, calc: 276062 / 499500
beta: 26.3425sec, alpha:  6.4823sec, calc: 273614 / 499500
beta: 26.0655sec, alpha:  6.4246sec, calc: 271263 / 499500
beta: 27.0496sec, alpha:  6.6565sec, calc: 275654 / 499500
beta: 26.1687sec, alpha:  6.4539sec, calc: 266649 / 499500
beta: 26.8291sec, alpha:  6.6207sec, calc: 277375 / 499500
beta: 26.2725sec, alpha:  6.4785sec, calc: 271477 / 499500
beta: 26.7021sec, alpha:  6.5975sec, calc: 275518 / 499500
beta: 26.7653sec, alpha:  6.6047sec, calc: 278534 / 499500
beta: 26.5735sec, alpha:  6.5344sec, calc: 276738 / 499500
beta: 26.5874sec, alpha:  6.5769sec, calc: 276447 / 499500
beta: 25.8893sec, alpha:  6.3862sec, calc: 267984 / 499500
beta: 26.5837sec, alpha:  6.5708sec, calc: 274416 / 499500
beta: 26.4208sec, alpha:  6.5066sec, calc: 269033 / 499500
beta: 27.3078sec, alpha:  6.7320sec, calc: 275826 / 499500
beta: 26.6696sec, alpha:  6.5820sec, calc: 271091 / 499500
beta: 26.7368sec, alpha:  6.6052sec, calc: 277194 / 499500
beta: 26.1942sec, alpha:  6.4746sec, calc: 272528 / 499500
beta: 26.6540sec, alpha:  6.5855sec, calc: 274118 / 499500
beta: 26.6869sec, alpha:  6.6060sec, calc: 274520 / 499500
beta: 26.8372sec, alpha:  6.6325sec, calc: 279945 / 499500
beta: 27.2065sec, alpha:  6.7199sec, calc: 279828 / 499500
beta: 27.4530sec, alpha:  6.7691sec, calc: 284065 / 499500
beta: 25.8236sec, alpha:  6.3954sec, calc: 267997 / 499500
beta: 26.6417sec, alpha:  6.5813sec, calc: 276672 / 499500
beta: 27.4198sec, alpha:  6.7770sec, calc: 282410 / 499500
